{'doc_id': 'APW_ENG_20010417.0009', 'sentence_id': 18, 'h': {'id': 'Q1993786', 'pos': [29, 31]}, 't': {'id': 'Q238593', 'pos': [0, 7]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20010724.1387', 'sentence_id': 6, 'h': {'id': 'Q1356730', 'pos': [40, 42]}, 't': {'id': 'Q238593', 'pos': [0, 20]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20010812.0071', 'sentence_id': 1, 'h': {'id': 'Q5274818', 'pos': [8, 10]}, 't': {'id': 'Q309095', 'pos': [20, 24]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20010823.0779', 'sentence_id': 23, 'h': {'id': 'Q141354', 'pos': [5, 7]}, 't': {'id': 'Q41420', 'pos': [0, 24]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20010912.1891', 'sentence_id': 12, 'h': {'id': 'Q3822151', 'pos': [14, 16]}, 't': {'id': 'Q604581', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'NYT_ENG_19960507.0823', 'sentence_id': 1, 'h': {'id': 'Q703710', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [9, 13]}, 'relation': 'P54@start'}
{'doc_id': 'NYT_ENG_19960822.0035', 'sentence_id': 1, 'h': {'id': 'Q703710', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [19, 23]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950317.0285', 'sentence_id': 1, 'h': {'id': 'Q187125', 'pos': [9, 11]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950317.0293', 'sentence_id': 1, 'h': {'id': 'Q187125', 'pos': [9, 11]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950317.0304', 'sentence_id': 1, 'h': {'id': 'Q187125', 'pos': [9, 11]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950317.0312', 'sentence_id': 1, 'h': {'id': 'Q187125', 'pos': [9, 11]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950330.0214', 'sentence_id': 1, 'h': {'id': 'Q187125', 'pos': [18, 20]}, 't': {'id': 'Q7156', 'pos': [6, 8]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950705.0852', 'sentence_id': 2, 'h': {'id': 'Q187125', 'pos': [16, 18]}, 't': {'id': 'Q7156', 'pos': [23, 25]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19950705.0910', 'sentence_id': 2, 'h': {'id': 'Q187125', 'pos': [16, 18]}, 't': {'id': 'Q7156', 'pos': [23, 25]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020718.0061', 'sentence_id': 1, 'h': {'id': 'Q3531593', 'pos': [0, 2]}, 't': {'id': 'Q665111', 'pos': [15, 18]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000308.0164', 'sentence_id': 5, 'h': {'id': 'Q5621419', 'pos': [144, 146]}, 't': {'id': 'Q604581', 'pos': [0, 129]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000323.0124', 'sentence_id': 4, 'h': {'id': 'Q701073', 'pos': [33, 35]}, 't': {'id': 'Q131603', 'pos': [0, 10]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000412.0117', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [22, 25]}, 't': {'id': 'Q318307', 'pos': [0, 22]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000412.0117', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [22, 25]}, 't': {'id': 'Q318307', 'pos': [0, 22]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000413.0114', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [34, 37]}, 't': {'id': 'Q318307', 'pos': [0, 34]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000413.0114', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [34, 37]}, 't': {'id': 'Q318307', 'pos': [0, 34]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000414.0127', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [37, 40]}, 't': {'id': 'Q318307', 'pos': [35, 37]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000414.0127', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [37, 40]}, 't': {'id': 'Q318307', 'pos': [35, 37]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000420.0069', 'sentence_id': 5, 'h': {'id': 'Q701073', 'pos': [39, 41]}, 't': {'id': 'Q131603', 'pos': [0, 6]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000420.0069', 'sentence_id': 5, 'h': {'id': 'Q701073', 'pos': [39, 41]}, 't': {'id': 'Q131603', 'pos': [0, 6]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000601.0148', 'sentence_id': 5, 'h': {'id': 'Q312659', 'pos': [5, 8]}, 't': {'id': 'Q134241', 'pos': [0, 6]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000727.0317', 'sentence_id': 6, 'h': {'id': 'Q2196089', 'pos': [27, 29]}, 't': {'id': 'Q24680', 'pos': [0, 31]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980416.0343', 'sentence_id': 14, 'h': {'id': 'Q1839', 'pos': [7, 9]}, 't': {'id': 'Q631', 'pos': [0, 49]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980417.0467', 'sentence_id': 7, 'h': {'id': 'Q294565', 'pos': [32, 34]}, 't': {'id': 'Q631', 'pos': [12, 14]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980417.0467', 'sentence_id': 18, 'h': {'id': 'Q188696', 'pos': [5, 7]}, 't': {'id': 'Q631', 'pos': [0, 5]}, 'relation': 'P54@start'}
