{'doc_id': 'APW_ENG_20010412.0770', 'sentence_id': 1, 'h': {'id': 'Q676094', 'pos': [12, 14]}, 't': {'id': 'Q315826', 'pos': [9, 11]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010419.0822', 'sentence_id': 1, 'h': {'id': 'Q676094', 'pos': [0, 2]}, 't': {'id': 'Q315826', 'pos': [12, 14]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010420.0093', 'sentence_id': 2, 'h': {'id': 'Q676094', 'pos': [12, 14]}, 't': {'id': 'Q315826', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010420.0099', 'sentence_id': 2, 'h': {'id': 'Q676094', 'pos': [12, 14]}, 't': {'id': 'Q315826', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010724.0099', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [7, 9]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010724.0099', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [7, 9]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010724.0427', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [7, 9]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010724.0427', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [7, 9]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010730.0012', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [18, 20]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010730.0012', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [18, 20]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010817.0484', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [3, 5]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010817.0484', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [3, 5]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010818.0053', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [4, 6]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010818.0053', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [4, 6]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010818.0069', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [4, 6]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010818.0069', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [4, 6]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010818.0070', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [4, 6]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010818.0070', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [4, 6]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010918.0460', 'sentence_id': 16, 'h': {'id': 'Q228645', 'pos': [32, 34]}, 't': {'id': 'Q388732', 'pos': [27, 29]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010919.0806', 'sentence_id': 19, 'h': {'id': 'Q228645', 'pos': [30, 32]}, 't': {'id': 'Q388732', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010919.0819', 'sentence_id': 19, 'h': {'id': 'Q228645', 'pos': [30, 32]}, 't': {'id': 'Q388732', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010920.0725', 'sentence_id': 16, 'h': {'id': 'Q228645', 'pos': [30, 32]}, 't': {'id': 'Q388732', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010920.0755', 'sentence_id': 14, 'h': {'id': 'Q228645', 'pos': [30, 32]}, 't': {'id': 'Q388732', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010920.0837', 'sentence_id': 19, 'h': {'id': 'Q228645', 'pos': [30, 32]}, 't': {'id': 'Q388732', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010920.0900', 'sentence_id': 20, 'h': {'id': 'Q228645', 'pos': [30, 32]}, 't': {'id': 'Q388732', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010921.1421', 'sentence_id': 1, 'h': {'id': 'Q7407', 'pos': [0, 2]}, 't': {'id': 'Q11662', 'pos': [3, 5]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20010921.1421', 'sentence_id': 1, 'h': {'id': 'Q11662', 'pos': [3, 5]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_19961003.0533', 'sentence_id': 10, 'h': {'id': 'Q311165', 'pos': [52, 54]}, 't': {'id': 'Q231576', 'pos': [60, 62]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_19961003.0533', 'sentence_id': 10, 'h': {'id': 'Q231576', 'pos': [60, 62]}, 't': {'id': 'Q311165', 'pos': [52, 54]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_19961003.0552', 'sentence_id': 10, 'h': {'id': 'Q311165', 'pos': [52, 54]}, 't': {'id': 'Q231576', 'pos': [60, 62]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_19961003.0552', 'sentence_id': 10, 'h': {'id': 'Q231576', 'pos': [60, 62]}, 't': {'id': 'Q311165', 'pos': [52, 54]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_19961004.0173', 'sentence_id': 10, 'h': {'id': 'Q311165', 'pos': [52, 54]}, 't': {'id': 'Q231576', 'pos': [60, 62]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_19961004.0173', 'sentence_id': 10, 'h': {'id': 'Q231576', 'pos': [60, 62]}, 't': {'id': 'Q311165', 'pos': [52, 54]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20011126.0001', 'sentence_id': 7, 'h': {'id': 'Q180665', 'pos': [5, 8]}, 't': {'id': 'Q309756', 'pos': [8, 11]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20011212.0276', 'sentence_id': 1, 'h': {'id': 'Q14441', 'pos': [12, 14]}, 't': {'id': 'Q10264401', 'pos': [34, 36]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20011212.0276', 'sentence_id': 1, 'h': {'id': 'Q10264401', 'pos': [34, 36]}, 't': {'id': 'Q14441', 'pos': [12, 14]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20011212.0277', 'sentence_id': 1, 'h': {'id': 'Q14441', 'pos': [12, 14]}, 't': {'id': 'Q10264401', 'pos': [34, 36]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20011212.0277', 'sentence_id': 1, 'h': {'id': 'Q10264401', 'pos': [34, 36]}, 't': {'id': 'Q14441', 'pos': [12, 14]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20020111.0297', 'sentence_id': 24, 'h': {'id': 'Q14441', 'pos': [13, 15]}, 't': {'id': 'Q10264401', 'pos': [19, 21]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20020111.0297', 'sentence_id': 24, 'h': {'id': 'Q10264401', 'pos': [19, 21]}, 't': {'id': 'Q14441', 'pos': [13, 15]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20020111.0298', 'sentence_id': 24, 'h': {'id': 'Q14441', 'pos': [13, 15]}, 't': {'id': 'Q10264401', 'pos': [19, 21]}, 'relation': 'P26@start'}
{'doc_id': 'NYT_ENG_20020111.0298', 'sentence_id': 24, 'h': {'id': 'Q10264401', 'pos': [19, 21]}, 't': {'id': 'Q14441', 'pos': [13, 15]}, 'relation': 'P26@start'}
{'doc_id': 'LTW_ENG_19961006.0029', 'sentence_id': 11, 'h': {'id': 'Q229920', 'pos': [6, 8]}, 't': {'id': 'Q216708', 'pos': [10, 12]}, 'relation': 'P26@start'}
{'doc_id': 'LTW_ENG_19961006.0029', 'sentence_id': 11, 'h': {'id': 'Q216708', 'pos': [10, 12]}, 't': {'id': 'Q229920', 'pos': [6, 8]}, 'relation': 'P26@start'}
{'doc_id': 'LTW_ENG_19961101.0049', 'sentence_id': 15, 'h': {'id': 'Q231576', 'pos': [0, 2]}, 't': {'id': 'Q311165', 'pos': [21, 23]}, 'relation': 'P26@start'}
{'doc_id': 'LTW_ENG_19961101.0049', 'sentence_id': 15, 'h': {'id': 'Q311165', 'pos': [21, 23]}, 't': {'id': 'Q231576', 'pos': [0, 2]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_19980304.0667', 'sentence_id': 33, 'h': {'id': 'Q125017', 'pos': [0, 2]}, 't': {'id': 'Q484615', 'pos': [3, 5]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_19960323.0281', 'sentence_id': 2, 'h': {'id': 'Q41548', 'pos': [2, 4]}, 't': {'id': 'Q176455', 'pos': [7, 9]}, 'relation': 'P26@start'}
