{'doc_id': 'APW_ENG_20011111.0073', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [7, 8]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011111.0082', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [8, 9]}, 't': {'id': 'Q7825', 'pos': [11, 15]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011111.0401', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [7, 8]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011111.0420', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [7, 8]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011112.0016', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [29, 30]}, 't': {'id': 'Q7825', 'pos': [7, 11]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011112.0199', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [29, 30]}, 't': {'id': 'Q7825', 'pos': [7, 11]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011112.0288', 'sentence_id': 33, 'h': {'id': 'Q148', 'pos': [11, 12]}, 't': {'id': 'Q7825', 'pos': [16, 20]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011112.0353', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q7825', 'pos': [3, 7]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011114.1536', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [17, 18]}, 't': {'id': 'Q7825', 'pos': [8, 12]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011115.1310', 'sentence_id': 6, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q7825', 'pos': [13, 17]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011115.1529', 'sentence_id': 11, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q7825', 'pos': [13, 17]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011116.0631', 'sentence_id': 7, 'h': {'id': 'Q148', 'pos': [6, 7]}, 't': {'id': 'Q7825', 'pos': [10, 14]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011116.0996', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q7825', 'pos': [8, 12]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011119.0135', 'sentence_id': 16, 'h': {'id': 'Q148', 'pos': [8, 9]}, 't': {'id': 'Q7825', 'pos': [22, 26]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011120.0225', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [4, 5]}, 't': {'id': 'Q7825', 'pos': [34, 38]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011122.0094', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [33, 34]}, 't': {'id': 'Q7825', 'pos': [38, 42]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011122.0162', 'sentence_id': 7, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q7825', 'pos': [4, 8]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011127.0061', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q7825', 'pos': [4, 8]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011128.0063', 'sentence_id': 16, 'h': {'id': 'Q148', 'pos': [7, 8]}, 't': {'id': 'Q7825', 'pos': [12, 15]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011128.0086', 'sentence_id': 16, 'h': {'id': 'Q148', 'pos': [7, 8]}, 't': {'id': 'Q7825', 'pos': [12, 15]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011128.0399', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q7825', 'pos': [13, 17]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011128.1049', 'sentence_id': 8, 'h': {'id': 'Q148', 'pos': [4, 5]}, 't': {'id': 'Q7825', 'pos': [9, 13]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011130.0682', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q7825', 'pos': [10, 14]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011130.0682', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q7825', 'pos': [10, 14]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011130.0831', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q7825', 'pos': [17, 21]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011130.0866', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q7825', 'pos': [17, 21]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_20011130.0919', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q7825', 'pos': [17, 21]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_19990225.0261', 'sentence_id': 49, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q7184', 'pos': [9, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_19990225.0261', 'sentence_id': 49, 'h': {'id': 'Q28', 'pos': [1, 2]}, 't': {'id': 'Q7184', 'pos': [9, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_19990225.0261', 'sentence_id': 49, 'h': {'id': 'Q213', 'pos': [5, 7]}, 't': {'id': 'Q7184', 'pos': [9, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011111.0128', 'sentence_id': 6, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011111.0136', 'sentence_id': 28, 'h': {'id': 'Q148', 'pos': [21, 22]}, 't': {'id': 'Q7825', 'pos': [41, 45]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011111.0136', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q7825', 'pos': [6, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011111.0168', 'sentence_id': 28, 'h': {'id': 'Q148', 'pos': [21, 22]}, 't': {'id': 'Q7825', 'pos': [41, 45]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011111.0168', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q7825', 'pos': [6, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011112.0380', 'sentence_id': 34, 'h': {'id': 'Q148', 'pos': [20, 21]}, 't': {'id': 'Q7825', 'pos': [13, 17]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011112.0434', 'sentence_id': 34, 'h': {'id': 'Q148', 'pos': [20, 21]}, 't': {'id': 'Q7825', 'pos': [13, 17]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011113.0448', 'sentence_id': 27, 'h': {'id': 'Q148', 'pos': [55, 56]}, 't': {'id': 'Q7825', 'pos': [50, 54]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011115.0270', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q7825', 'pos': [5, 9]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011115.0271', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q7825', 'pos': [5, 9]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011115.0284', 'sentence_id': 34, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q7825', 'pos': [8, 12]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011116.0217', 'sentence_id': 45, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q7825', 'pos': [8, 12]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011116.0236', 'sentence_id': 13, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q7825', 'pos': [7, 11]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011117.0099', 'sentence_id': 71, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q7825', 'pos': [8, 12]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011117.0144', 'sentence_id': 68, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q7825', 'pos': [8, 12]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011119.0357', 'sentence_id': 6, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q7825', 'pos': [6, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011119.0357', 'sentence_id': 6, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q7825', 'pos': [6, 10]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011124.0060', 'sentence_id': 10, 'h': {'id': 'Q148', 'pos': [21, 22]}, 't': {'id': 'Q7825', 'pos': [29, 33]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011124.0060', 'sentence_id': 10, 'h': {'id': 'Q148', 'pos': [21, 22]}, 't': {'id': 'Q7825', 'pos': [29, 33]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011124.0061', 'sentence_id': 37, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q7825', 'pos': [9, 13]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011129.0085', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011129.0085', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011130.0165', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011130.0165', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q7825', 'pos': [12, 16]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011130.0261', 'sentence_id': 11, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q7825', 'pos': [4, 8]}, 'relation': 'P463@start'}
{'doc_id': 'NYT_ENG_20011130.0314', 'sentence_id': 13, 'h': {'id': 'Q148', 'pos': [26, 27]}, 't': {'id': 'Q7825', 'pos': [28, 32]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_19941207.0259', 'sentence_id': 1, 'h': {'id': 'Q34', 'pos': [1, 2]}, 't': {'id': 'Q458', 'pos': [9, 11]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_19941207.0259', 'sentence_id': 1, 'h': {'id': 'Q33', 'pos': [3, 4]}, 't': {'id': 'Q458', 'pos': [9, 11]}, 'relation': 'P463@start'}
{'doc_id': 'APW_ENG_19941209.0212', 'sentence_id': 13, 'h': {'id': 'Q40', 'pos': [2, 3]}, 't': {'id': 'Q458', 'pos': [7, 9]}, 'relation': 'P463@start'}
