{'doc_id': 'APW_ENG_20010720.0267', 'sentence_id': 10, 'h': {'id': 'Q252', 'pos': [22, 23]}, 't': {'id': 'Q76179', 'pos': [32, 34]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010720.0308', 'sentence_id': 12, 'h': {'id': 'Q252', 'pos': [22, 23]}, 't': {'id': 'Q76179', 'pos': [32, 34]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010720.0433', 'sentence_id': 12, 'h': {'id': 'Q252', 'pos': [23, 24]}, 't': {'id': 'Q76179', 'pos': [33, 35]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010720.0563', 'sentence_id': 17, 'h': {'id': 'Q252', 'pos': [14, 15]}, 't': {'id': 'Q76179', 'pos': [24, 26]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010720.0714', 'sentence_id': 15, 'h': {'id': 'Q252', 'pos': [14, 15]}, 't': {'id': 'Q76179', 'pos': [24, 26]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010720.0724', 'sentence_id': 15, 'h': {'id': 'Q252', 'pos': [14, 15]}, 't': {'id': 'Q76179', 'pos': [24, 26]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010720.1004', 'sentence_id': 14, 'h': {'id': 'Q252', 'pos': [13, 14]}, 't': {'id': 'Q76179', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0141', 'sentence_id': 16, 'h': {'id': 'Q252', 'pos': [13, 14]}, 't': {'id': 'Q76179', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0145', 'sentence_id': 16, 'h': {'id': 'Q252', 'pos': [13, 14]}, 't': {'id': 'Q76179', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0196', 'sentence_id': 20, 'h': {'id': 'Q252', 'pos': [13, 14]}, 't': {'id': 'Q76179', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0225', 'sentence_id': 21, 'h': {'id': 'Q252', 'pos': [13, 14]}, 't': {'id': 'Q76179', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0327', 'sentence_id': 23, 'h': {'id': 'Q252', 'pos': [13, 14]}, 't': {'id': 'Q76179', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0340', 'sentence_id': 3, 'h': {'id': 'Q252', 'pos': [19, 20]}, 't': {'id': 'Q76179', 'pos': [14, 16]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0431', 'sentence_id': 4, 'h': {'id': 'Q252', 'pos': [18, 19]}, 't': {'id': 'Q76179', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0522', 'sentence_id': 2, 'h': {'id': 'Q252', 'pos': [27, 28]}, 't': {'id': 'Q76179', 'pos': [22, 24]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010721.0714', 'sentence_id': 2, 'h': {'id': 'Q252', 'pos': [18, 19]}, 't': {'id': 'Q76179', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010722.0149', 'sentence_id': 2, 'h': {'id': 'Q252', 'pos': [18, 19]}, 't': {'id': 'Q76179', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010722.0179', 'sentence_id': 2, 'h': {'id': 'Q252', 'pos': [18, 19]}, 't': {'id': 'Q76179', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010722.0353', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [5, 6]}, 't': {'id': 'Q76179', 'pos': [28, 30]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010722.1036', 'sentence_id': 7, 'h': {'id': 'Q252', 'pos': [21, 22]}, 't': {'id': 'Q76179', 'pos': [16, 18]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0264', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [6, 7]}, 't': {'id': 'Q76179', 'pos': [23, 25]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0347', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [0, 1]}, 't': {'id': 'Q76179', 'pos': [31, 33]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0380', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [0, 1]}, 't': {'id': 'Q76179', 'pos': [17, 19]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0383', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [0, 1]}, 't': {'id': 'Q76179', 'pos': [17, 19]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0391', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [0, 1]}, 't': {'id': 'Q76179', 'pos': [17, 19]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0397', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [0, 1]}, 't': {'id': 'Q76179', 'pos': [17, 19]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0407', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [0, 1]}, 't': {'id': 'Q76179', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0545', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [6, 7]}, 't': {'id': 'Q76179', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0622', 'sentence_id': 3, 'h': {'id': 'Q252', 'pos': [5, 6]}, 't': {'id': 'Q76179', 'pos': [18, 20]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0688', 'sentence_id': 3, 'h': {'id': 'Q252', 'pos': [5, 6]}, 't': {'id': 'Q76179', 'pos': [18, 20]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0696', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [6, 7]}, 't': {'id': 'Q76179', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.0918', 'sentence_id': 2, 'h': {'id': 'Q252', 'pos': [25, 26]}, 't': {'id': 'Q76179', 'pos': [19, 21]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010723.1258', 'sentence_id': 2, 'h': {'id': 'Q252', 'pos': [25, 26]}, 't': {'id': 'Q76179', 'pos': [19, 21]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010725.0030', 'sentence_id': 15, 'h': {'id': 'Q252', 'pos': [9, 10]}, 't': {'id': 'Q76179', 'pos': [6, 8]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010725.0359', 'sentence_id': 4, 'h': {'id': 'Q252', 'pos': [17, 18]}, 't': {'id': 'Q76179', 'pos': [12, 14]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010725.0406', 'sentence_id': 4, 'h': {'id': 'Q252', 'pos': [17, 18]}, 't': {'id': 'Q76179', 'pos': [12, 14]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010725.0476', 'sentence_id': 3, 'h': {'id': 'Q252', 'pos': [17, 18]}, 't': {'id': 'Q76179', 'pos': [12, 14]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010725.0572', 'sentence_id': 4, 'h': {'id': 'Q252', 'pos': [17, 18]}, 't': {'id': 'Q76179', 'pos': [12, 14]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010725.1169', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [3, 4]}, 't': {'id': 'Q76179', 'pos': [26, 28]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20010726.0336', 'sentence_id': 1, 'h': {'id': 'Q252', 'pos': [3, 4]}, 't': {'id': 'Q76179', 'pos': [26, 28]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20011106.0050', 'sentence_id': 2, 'h': {'id': 'Q889', 'pos': [4, 5]}, 't': {'id': 'Q188667', 'pos': [30, 32]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20011106.1453', 'sentence_id': 17, 'h': {'id': 'Q889', 'pos': [1, 2]}, 't': {'id': 'Q188667', 'pos': [14, 16]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_20011107.0309', 'sentence_id': 4, 'h': {'id': 'Q889', 'pos': [10, 11]}, 't': {'id': 'Q188667', 'pos': [23, 25]}, 'relation': 'P35@start'}
